,id,datetime,obs_dt,phone_number,arrival_hydrophone,relative_depth,depth,max_amp,second_hydrophone,t1,t2,origin_time
1003,1003,18093.976167569435,2019-07-16T23:25:40.851000Z,5,h5,11.375000000000004,321.375,0.7664441912476554,h6,0.2,0.227,2019-07-16T23:25:40.844500Z
1004,1004,18093.976167546283,2019-07-16T23:25:40.933000Z,5,h5,13.125000000000004,323.125,0.7664441912476554,h6,0.118,0.143,2019-07-16T23:25:40.925500Z
1005,1005,18093.976177152766,2019-07-16T23:25:41.670000Z,5,h5,1.7500000000000213,311.75,1.4789979082290763,h6,0.198,0.236,2019-07-16T23:25:41.669000Z
1006,1006,18093.97619239582,2019-07-16T23:25:42.996000Z,5,h5,9.625,319.625,0.690675907636562,h6,0.198,0.227,2019-07-16T23:25:42.990500Z
1007,1007,18093.976432581003,2019-07-16T23:26:03.751000Z,5,h5,14.000000000000007,324.0,0.521224026905945,h6,0.2,0.224,2019-07-16T23:26:03.743000Z
1008,1008,18093.97643712962,2019-07-16T23:26:04.143000Z,5,h5,13.125000000000004,323.125,1.5381007987084403,h6,0.2,0.225,2019-07-16T23:26:04.135500Z
1009,1009,18093.97645306712,2019-07-16T23:26:05.512000Z,5,h5,4.3749999999999964,314.375,0.712786795277963,h6,0.198,0.233,2019-07-16T23:26:05.509500Z
1010,1010,18093.976456655084,2019-07-16T23:26:05.833000Z,5,h5,14.000000000000007,324.0,1.0223098951525147,h6,0.198,0.222,2019-07-16T23:26:05.825000Z
1011,1011,18093.976469421286,2019-07-16T23:26:06.936000Z,5,h5,14.000000000000007,324.0,0.5414654734496217,h6,0.198,0.222,2019-07-16T23:26:06.928000Z
1012,1012,18093.976473738414,2019-07-16T23:26:07.310000Z,5,h5,14.875000000000007,324.875,0.47272995999402045,h6,0.198,0.221,2019-07-16T23:26:07.301500Z
1013,1013,18093.976481203696,2019-07-16T23:26:07.954000Z,5,h5,12.250000000000004,322.25,0.4559578470851591,h6,0.196,0.222,2019-07-16T23:26:07.947000Z
1014,1014,18093.9764873611,2019-07-16T23:26:08.485000Z,5,h5,14.875000000000007,324.875,2.628427793488105,h6,0.2,0.223,2019-07-16T23:26:08.476500Z
1015,1015,18093.976491574063,2019-07-16T23:26:08.851000Z,5,h5,12.250000000000004,322.25,0.8071767040615625,h6,0.195,0.221,2019-07-16T23:26:08.844000Z
1016,1016,18093.976491539343,2019-07-16T23:26:09.058000Z,5,h5,27.125,337.125,0.7409614421767278,h6,0.002,0.011,2019-07-16T23:26:09.042500Z
1017,1017,18093.97649724536,2019-07-16T23:26:09.334000Z,5,h5,5.2499999999999964,315.25,0.39921082189074397,h6,0.194,0.228,2019-07-16T23:26:09.331000Z
1018,1018,18093.976499872675,2019-07-16T23:26:09.566000Z,5,h5,14.875000000000007,324.875,0.8045122218786906,h6,0.2,0.223,2019-07-16T23:26:09.557500Z
1019,1019,18093.976507719897,2019-07-16T23:26:10.245000Z,5,h5,12.250000000000004,322.25,0.43667640993097856,h6,0.196,0.222,2019-07-16T23:26:10.238000Z
1020,1020,18093.976535659713,2019-07-16T23:26:12.667000Z,5,h5,14.875000000000007,324.875,0.6268218446633032,h6,0.191,0.214,2019-07-16T23:26:12.658500Z
1021,1021,18093.976539027768,2019-07-16T23:26:12.949000Z,5,h5,14.875000000000007,324.875,0.7534960004128892,h6,0.2,0.223,2019-07-16T23:26:12.940500Z
1022,1022,18093.976545231468,2019-07-16T23:26:13.485000Z,5,h5,14.875000000000007,324.875,1.20850370828189,h6,0.2,0.223,2019-07-16T23:26:13.476500Z
1023,1023,18093.97654523147,2019-07-16T23:26:13.574000Z,5,h5,14.874999999999993,324.875,1.20850370828189,h6,0.111,0.134,2019-07-16T23:26:13.565500Z
1024,1024,18093.980033981472,2019-07-16T23:31:14.938000Z,5,h5,33.25,343.25,0.2938046003763873,h6,0.196,0.198,2019-07-16T23:31:14.919000Z
1025,1025,18093.980067777768,2019-07-16T23:31:17.855000Z,5,h5,32.375,342.375,0.5409061177015431,h6,0.198,0.201,2019-07-16T23:31:17.836500Z
1026,1026,18093.980078599525,2019-07-16T23:31:18.792000Z,5,h5,34.125,344.125,1.2088203932291712,h6,0.198,0.199,2019-07-16T23:31:18.772500Z
1027,1027,18093.98008318286,2019-07-16T23:31:19.186000Z,5,h5,34.125,344.125,0.7456270079392209,h6,0.2,0.201,2019-07-16T23:31:19.166500Z
1028,1028,18093.980110451375,2019-07-16T23:31:21.550000Z,5,h5,35.0,345.0,0.4864684609090675,h6,0.193,0.193,2019-07-16T23:31:21.530000Z
1029,1029,18093.98011744212,2019-07-16T23:31:22.157000Z,5,h5,34.125,344.125,0.658640598776828,h6,0.189,0.19,2019-07-16T23:31:22.137500Z
1030,1030,18093.98012153934,2019-07-16T23:31:22.502000Z,5,h5,34.125,344.125,0.653176141748957,h6,0.198,0.199,2019-07-16T23:31:22.482500Z
1031,1031,18093.980132523135,2019-07-16T23:31:23.451000Z,5,h5,34.125,344.125,0.4724564632715331,h6,0.198,0.199,2019-07-16T23:31:23.431500Z
1032,1032,18093.980304618042,2019-07-16T23:31:38.319000Z,5,h5,33.25,343.25,0.3360622293774338,h6,0.198,0.2,2019-07-16T23:31:38.300000Z
1033,1033,18093.980311828695,2019-07-16T23:31:38.944000Z,5,h5,35.0,345.0,0.42172041622514544,h6,0.198,0.198,2019-07-16T23:31:38.924000Z
1034,1034,18093.98036341434,2019-07-16T23:31:43.402000Z,5,h5,35.875,345.875,0.736264795279187,h6,0.198,0.197,2019-07-16T23:31:43.381500Z
1035,1035,18093.980748055543,2019-07-16T23:32:16.637000Z,5,h5,37.625,347.625,0.6280870507554761,h6,0.198,0.195,2019-07-16T23:32:16.615500Z
1036,1036,18093.980807442116,2019-07-16T23:32:21.768000Z,5,h5,37.625,347.625,0.4072897414521468,h6,0.198,0.195,2019-07-16T23:32:21.746500Z
1037,1037,18093.982751574065,2019-07-16T23:35:09.753000Z,5,h5,48.125000000000014,358.125,0.33006845808429364,h6,0.198,0.183,2019-07-16T23:35:09.725500Z
1038,1038,18093.982763530083,2019-07-16T23:35:10.914000Z,5,h5,35.875,275.875,0.178093958451648,h4,0.199,0.2,2019-07-16T23:35:10.893500Z
1039,1039,18093.98276776619,2019-07-16T23:35:11.135000Z,5,h5,35.0,275.0,0.32540877776508165,h4,0.2,0.2,2019-07-16T23:35:11.115000Z
1040,1040,18093.9856689236,2019-07-16T23:39:21.831000Z,5,h5,63.875,373.875,0.5748130887396233,h6,0.197,0.164,2019-07-16T23:39:21.794500Z
1041,1041,18093.985760474523,2019-07-16T23:39:29.738000Z,5,h5,63.875,373.875,0.3494778893503139,h6,0.2,0.167,2019-07-16T23:39:29.701500Z
1042,1042,18093.98581351851,2019-07-16T23:39:34.338000Z,5,h5,68.25,378.25,0.24982166931008737,h6,0.188,0.15,2019-07-16T23:39:34.299000Z
1043,1043,18093.98582009258,2019-07-16T23:39:34.892000Z,5,h5,64.75,374.75,0.533072634061998,h6,0.198,0.164,2019-07-16T23:39:34.855000Z
1044,1044,18093.985849664343,2019-07-16T23:39:37.448000Z,5,h5,65.625,375.625,0.42197856337029493,h6,0.198,0.163,2019-07-16T23:39:37.410500Z
1045,1045,18093.98588722221,2019-07-16T23:39:40.700000Z,5,h5,67.375,377.375,0.588885739179259,h6,0.193,0.156,2019-07-16T23:39:40.661500Z
1046,1046,18093.985920671286,2019-07-16T23:39:43.583000Z,5,h5,65.625,375.625,0.4909251169921494,h6,0.198,0.163,2019-07-16T23:39:43.545500Z
1047,1047,18093.985925115732,2019-07-16T23:39:43.967000Z,5,h5,65.625,375.625,0.6856242630982455,h6,0.198,0.163,2019-07-16T23:39:43.929500Z
1048,1048,18093.986418159708,2019-07-16T23:40:26.586000Z,5,h5,72.625,382.625,0.5048456067137882,h6,0.186,0.143,2019-07-16T23:40:26.544500Z
1049,1049,18093.986428958324,2019-07-16T23:40:27.525000Z,5,h5,77.875,387.875,0.6347506225431006,h6,0.186,0.137,2019-07-16T23:40:27.480500Z
1050,1050,18093.986432766193,2019-07-16T23:40:27.834000Z,5,h5,71.75,381.75,0.5996564348936761,h6,0.199,0.157,2019-07-16T23:40:27.793000Z
1051,1051,18093.986444814804,2019-07-16T23:40:28.885000Z,5,h5,72.62499999999999,312.625,0.6054169260928641,h4,0.197,0.24,2019-07-16T23:40:28.843500Z
1052,1052,18093.986453993042,2019-07-16T23:40:29.713000Z,5,h5,74.375,384.375,0.4837823282129199,h6,0.157,0.112,2019-07-16T23:40:29.670500Z
1053,1053,18093.986469791656,2019-07-16T23:40:31.053000Z,5,h5,70.87499999999999,380.875,0.6742625528200032,h6,0.178,0.137,2019-07-16T23:40:31.012500Z
1054,1054,18093.98684131943,2019-07-16T23:41:03.132000Z,5,h5,70.0,380.0,0.5584613283609903,h6,0.198,0.158,2019-07-16T23:41:03.092000Z
1055,1055,18093.986844247673,2019-07-16T23:41:03.386000Z,5,h5,71.75,381.75,0.5892528603968855,h6,0.199,0.157,2019-07-16T23:41:03.345000Z
1056,1056,18093.98684776619,2019-07-16T23:41:03.693000Z,5,h5,71.75,381.75,0.555171895631331,h6,0.196,0.154,2019-07-16T23:41:03.652000Z
1057,1057,18093.986872175916,2019-07-16T23:41:05.817000Z,5,h5,69.99999999999999,380.0,0.7897155432458212,h6,0.179,0.139,2019-07-16T23:41:05.777000Z
1058,1058,18093.986877847212,2019-07-16T23:41:06.312000Z,5,h5,71.74999999999999,381.75,0.6978172072562627,h6,0.176,0.134,2019-07-16T23:41:06.271000Z
1059,1059,18093.986888356467,2019-07-16T23:41:06.955000Z,5,h5,84.875,324.875,0.5462037344014304,h4,0.042,0.099,2019-07-16T23:41:06.906500Z
1060,1060,18093.986890868044,2019-07-16T23:41:07.427000Z,5,h5,69.125,379.125,0.7615813320209213,h6,0.183,0.144,2019-07-16T23:41:07.387500Z
1061,1061,18093.986900925916,2019-07-16T23:41:08.290000Z,5,h5,69.99999999999999,310.0,0.8471890733459636,h4,0.2,0.24,2019-07-16T23:41:08.250000Z
1062,1062,18093.986984942116,2019-07-16T23:41:15.541000Z,5,h5,71.75,381.75,0.4175396795363,h6,0.2,0.158,2019-07-16T23:41:15.500000Z
1063,1063,18093.987003877304,2019-07-16T23:41:17.177000Z,5,h5,69.99999999999999,310.0,0.411826649920366,h4,0.198,0.238,2019-07-16T23:41:17.137000Z
1064,1064,18093.98702122684,2019-07-16T23:41:18.676000Z,5,h5,70.0,380.0,0.37365696445743746,h6,0.198,0.158,2019-07-16T23:41:18.636000Z
1065,1065,18093.987032002304,2019-07-16T23:41:19.607000Z,5,h5,69.125,379.125,0.5176748684169161,h6,0.197,0.158,2019-07-16T23:41:19.567500Z
1066,1066,18093.987034305545,2019-07-16T23:41:19.807000Z,5,h5,246.75000000000003,556.75,0.48729133817191017,h6,0.399,0.157,2019-07-16T23:41:19.666000Z
1067,1067,18093.98704054397,2019-07-16T23:41:20.345000Z,5,h5,70.0,380.0,1.2012361074396603,h6,0.198,0.158,2019-07-16T23:41:20.305000Z
1068,1068,18093.993148090267,2019-07-16T23:50:07.996000Z,5,h5,35.0,275.0,0.71505199605827,h4,0.199,0.199,2019-07-16T23:50:07.976000Z
1069,1069,18093.93099437499,2019-07-16T22:20:37.917999Z,6,h6,35.0,345.0,0.14537964932766279,h5,0.196,0.196,2019-07-16T22:20:37.897999Z
1070,1070,18093.930996956005,2019-07-16T22:20:38.137999Z,6,h6,35.0,345.0,0.32225667873723823,h5,0.199,0.199,2019-07-16T22:20:38.117999Z
1071,1071,18093.934021087953,2019-07-16T22:24:59.423999Z,6,h6,-7.105427357601002e-15,310.0,0.8529550219700979,h5,0.198,0.158,2019-07-16T22:24:59.423999Z
1072,1072,18093.935051921282,2019-07-16T22:26:28.490999Z,6,h6,-7.105427357601002e-15,310.0,0.6475793582203332,h5,0.195,0.155,2019-07-16T22:26:28.490999Z
1073,1073,18093.935297800916,2019-07-16T22:26:49.731999Z,6,h6,2.624999999999993,312.625,0.5125951064466088,h5,0.198,0.161,2019-07-16T22:26:49.730499Z
1074,1074,18093.936125185173,2019-07-16T22:28:01.218999Z,6,h6,10.500000000000004,320.5,0.5312299319956671,h5,0.197,0.169,2019-07-16T22:28:01.212999Z
1075,1075,18093.936136458324,2019-07-16T22:28:02.191999Z,6,h6,10.500000000000004,320.5,0.5201193669235179,h5,0.198,0.17,2019-07-16T22:28:02.185999Z
1076,1076,18093.93770675925,2019-07-16T22:30:17.865999Z,6,h6,25.374999999999993,335.375,1.0815405637130426,h5,0.198,0.187,2019-07-16T22:30:17.851499Z
1077,1077,18093.937745624986,2019-07-16T22:30:21.224999Z,6,h6,26.249999999999993,336.25,1.2437283990948593,h5,0.197,0.187,2019-07-16T22:30:21.209999Z
1078,1078,18093.938150254617,2019-07-16T22:30:56.184999Z,6,h6,30.624999999999996,340.625,0.8894762004252309,h5,0.197,0.192,2019-07-16T22:30:56.167499Z
1079,1079,18093.93944310184,2019-07-16T22:32:47.886999Z,6,h6,42.874999999999986,352.875,1.2767760544853741,h5,0.197,0.206,2019-07-16T22:32:47.862499Z
1080,1080,18093.939711469895,2019-07-16T22:33:11.070998Z,6,h6,44.624999999999986,354.625,0.47285777476750596,h5,0.2,0.211,2019-07-16T22:33:11.045498Z
1081,1081,18093.93971853008,2019-07-16T22:33:11.683999Z,6,h6,44.624999999999986,354.625,0.5980769681327502,h5,0.197,0.208,2019-07-16T22:33:11.658499Z
1082,1082,18093.93972185184,2019-07-16T22:33:11.970999Z,6,h6,45.499999999999986,355.5,0.9495518486241802,h5,0.197,0.209,2019-07-16T22:33:11.944999Z
1083,1083,18093.939721851842,2019-07-16T22:33:12.067999Z,6,h6,45.5,355.5,0.9495518486241802,h5,0.1,0.112,2019-07-16T22:33:12.041999Z
1084,1084,18093.939731643502,2019-07-16T22:33:12.813998Z,6,h6,45.499999999999986,355.5,0.677671906704622,h5,0.2,0.212,2019-07-16T22:33:12.787998Z
1085,1085,18093.93974807869,2019-07-16T22:33:14.236999Z,6,h6,45.499999999999986,355.5,1.7669533968669482,h5,0.197,0.209,2019-07-16T22:33:14.210999Z
1086,1086,18093.93975011573,2019-07-16T22:33:14.412999Z,6,h6,-108.5,201.5,1.7669533968669482,h5,0.197,0.033,2019-07-16T22:33:14.474999Z
1087,1087,18093.940987256934,2019-07-16T22:35:01.299999Z,6,h6,35.0,345.0,0.6994719701293156,h5,0.199,0.199,2019-07-16T22:35:01.279999Z
1088,1088,18093.970612511563,2019-07-16T23:17:40.923999Z,6,h6,0.8749999999999929,310.875,0.5809903954966833,h5,0.197,0.158,2019-07-16T23:17:40.923499Z
1089,1089,18093.973360034714,2019-07-16T23:21:38.308999Z,6,h6,-7.105427357601002e-15,310.0,0.977841286849204,h5,0.198,0.158,2019-07-16T23:21:38.308999Z
1090,1090,18093.97616116897,2019-07-16T23:25:40.329999Z,6,h6,12.250000000000004,322.25,0.81654168682186,h5,0.195,0.169,2019-07-16T23:25:40.322999Z
1091,1091,18093.9764873611,2019-07-16T23:26:08.510999Z,6,h6,14.874999999999982,324.875,1.1025719934750107,h5,0.197,0.174,2019-07-16T23:26:08.502499Z
1092,1092,18093.98007859953,2019-07-16T23:31:18.794999Z,6,h6,34.125,344.125,1.2781188293855104,h5,0.196,0.195,2019-07-16T23:31:18.775499Z
1093,1093,18093.98008318286,2019-07-16T23:31:19.190999Z,6,h6,34.125,344.125,0.6495662534407413,h5,0.196,0.195,2019-07-16T23:31:19.171499Z
1094,1094,18093.98010278934,2019-07-16T23:31:20.886999Z,6,h6,32.375,342.375,0.5262284461878886,h5,0.194,0.191,2019-07-16T23:31:20.868499Z
1095,1095,18093.98011744212,2019-07-16T23:31:22.150999Z,6,h6,34.125,344.125,0.847561491448641,h5,0.196,0.195,2019-07-16T23:31:22.131499Z
1096,1096,18093.980121539338,2019-07-16T23:31:22.503999Z,6,h6,34.125,344.125,0.8515663043545965,h5,0.197,0.196,2019-07-16T23:31:22.484499Z
1097,1097,18093.980132523135,2019-07-16T23:31:23.449999Z,6,h6,34.125,344.125,0.6163655958968868,h5,0.2,0.199,2019-07-16T23:31:23.430499Z
1098,1098,18093.98031182869,2019-07-16T23:31:38.944999Z,6,h6,35.0,345.0,0.5997473084408163,h5,0.197,0.197,2019-07-16T23:31:38.924999Z
1099,1099,18093.98036341434,2019-07-16T23:31:43.398999Z,6,h6,35.875,345.875,0.3567470642421904,h5,0.2,0.201,2019-07-16T23:31:43.378499Z
1100,1100,18093.980748055543,2019-07-16T23:32:16.631999Z,6,h6,37.625,347.625,0.6253811425025112,h5,0.2,0.203,2019-07-16T23:32:16.610499Z
1101,1101,18093.98080744212,2019-07-16T23:32:21.765999Z,6,h6,37.625,347.625,0.815283613649394,h5,0.197,0.2,2019-07-16T23:32:21.744499Z
1102,1102,18093.982732754615,2019-07-16T23:35:08.112999Z,6,h6,48.999999999999986,359.0,0.4497490524168294,h5,0.197,0.213,2019-07-16T23:35:08.084999Z
1103,1103,18093.982741006934,2019-07-16T23:35:08.825999Z,6,h6,48.124999999999986,358.125,0.4481368083293482,h5,0.197,0.212,2019-07-16T23:35:08.798499Z
1104,1104,18093.982751574065,2019-07-16T23:35:09.739999Z,6,h6,48.124999999999986,358.125,0.9798846076272927,h5,0.196,0.211,2019-07-16T23:35:09.712499Z
1105,1105,18093.98275528934,2019-07-16T23:35:10.188999Z,6,h6,49.875,359.875,0.5475276547912646,h5,0.068,0.085,2019-07-16T23:35:10.160499Z
1106,1106,18093.982763530083,2019-07-16T23:35:10.913999Z,6,h6,161.0,471.0,0.2357307370858886,h5,0.055,0.199,2019-07-16T23:35:10.821999Z
1107,1107,18093.98276776619,2019-07-16T23:35:11.134999Z,6,h6,35.0,345.0,0.3311739889033775,h5,0.2,0.2,2019-07-16T23:35:11.114999Z
1108,1108,18093.982791782397,2019-07-16T23:35:13.211999Z,6,h6,46.374999999999986,356.375,0.42518671179406464,h5,0.198,0.211,2019-07-16T23:35:13.185499Z
1109,1109,18093.982795150452,2019-07-16T23:35:13.503999Z,6,h6,47.249999999999986,357.25,0.8196368662474451,h5,0.197,0.211,2019-07-16T23:35:13.476999Z
1110,1110,18093.983831828693,2019-07-16T23:36:43.077999Z,6,h6,58.625,368.625,0.6560777583429412,h5,0.192,0.219,2019-07-16T23:36:43.044499Z
1111,1111,18093.98384034721,2019-07-16T23:36:43.805999Z,6,h6,32.375,342.375,0.6846080657525639,h5,0.2,0.197,2019-07-16T23:36:43.787499Z
1112,1112,18093.98388315971,2019-07-16T23:36:47.505999Z,6,h6,52.49999999999999,362.5,0.4835490869085234,h5,0.199,0.219,2019-07-16T23:36:47.475999Z
1113,1113,18093.984186620357,2019-07-16T23:37:13.723999Z,6,h6,57.75,367.75,1.3821937899907888,h5,0.2,0.226,2019-07-16T23:37:13.690999Z
1114,1114,18093.984203495358,2019-07-16T23:37:15.184999Z,6,h6,211.75,521.75,0.6979927394772896,h5,0.197,0.399,2019-07-16T23:37:15.063999Z
1115,1115,18093.985657499987,2019-07-16T23:39:20.807999Z,6,h6,-138.25,171.75,0.8101749213883873,h5,0.2,0.002,2019-07-16T23:39:20.886999Z
1116,1116,18093.98566202545,2019-07-16T23:39:21.198999Z,6,h6,67.37499999999997,377.375,0.7283901124271432,h5,0.2,0.237,2019-07-16T23:39:21.160499Z
1117,1117,18093.985664988413,2019-07-16T23:39:21.460000Z,6,h6,213.5,523.5,0.5704570158295866,h5,0.195,0.399,2019-07-16T23:39:21.338000Z
1118,1118,18093.985668923597,2019-07-16T23:39:21.803999Z,6,h6,63.875,373.875,1.1162307892977803,h5,0.191,0.224,2019-07-16T23:39:21.767499Z
1119,1119,18093.98575189814,2019-07-16T23:39:28.966000Z,6,h6,73.49999999999999,383.5,1.1478980886647971,h5,0.198,0.242,2019-07-16T23:39:28.924000Z
1120,1120,18093.985760474523,2019-07-16T23:39:29.704999Z,6,h6,63.875,373.875,0.9161350786070679,h5,0.2,0.233,2019-07-16T23:39:29.668499Z
1121,1121,18093.985774363413,2019-07-16T23:39:30.904999Z,6,h6,73.49999999999999,383.5,0.38426940113858304,h5,0.2,0.244,2019-07-16T23:39:30.862999Z
1122,1122,18093.985778518505,2019-07-16T23:39:31.266999Z,6,h6,63.875,373.875,0.776177948791151,h5,0.197,0.23,2019-07-16T23:39:31.230499Z
1123,1123,18093.985781655083,2019-07-16T23:39:31.537999Z,6,h6,211.75,521.75,0.5197762627246373,h5,0.197,0.399,2019-07-16T23:39:31.416999Z
1124,1124,18093.98578531249,2019-07-16T23:39:31.854999Z,6,h6,67.375,377.375,1.237715983826567,h5,0.196,0.233,2019-07-16T23:39:31.816499Z
1125,1125,18093.985788831007,2019-07-16T23:39:32.159999Z,6,h6,67.375,377.375,1.2621317316153982,h5,0.195,0.232,2019-07-16T23:39:32.121499Z
1126,1126,18093.985797974525,2019-07-16T23:39:32.947999Z,6,h6,63.875,373.875,0.9974533935359227,h5,0.197,0.23,2019-07-16T23:39:32.911499Z
1127,1127,18093.985801701376,2019-07-16T23:39:33.267999Z,6,h6,62.125,372.125,0.8348571926784771,h5,0.199,0.23,2019-07-16T23:39:33.232499Z
1128,1128,18093.985804988413,2019-07-16T23:39:33.553999Z,6,h6,66.5,376.5,0.7801310413879489,h5,0.197,0.233,2019-07-16T23:39:33.515999Z
1129,1129,18093.98581351851,2019-07-16T23:39:34.295999Z,6,h6,68.25,378.25,1.2326537586547555,h5,0.192,0.23,2019-07-16T23:39:34.256999Z
1130,1130,18093.985820092577,2019-07-16T23:39:34.855999Z,6,h6,64.75,374.75,1.4207662274538302,h5,0.2,0.234,2019-07-16T23:39:34.818999Z
1131,1131,18093.985825069434,2019-07-16T23:39:35.295999Z,6,h6,78.75,388.75,0.7099153196516479,h5,0.19,0.24,2019-07-16T23:39:35.250999Z
1132,1132,18093.98582980323,2019-07-16T23:39:35.701000Z,6,h6,66.5,376.5,0.598999495185374,h5,0.194,0.23,2019-07-16T23:39:35.663000Z
1133,1133,18093.985833449064,2019-07-16T23:39:36.012999Z,6,h6,62.125,372.125,0.6195031581257567,h5,0.197,0.228,2019-07-16T23:39:35.977499Z
1134,1134,18093.98583766203,2019-07-16T23:39:36.377999Z,6,h6,66.5,376.5,1.1217725711363353,h5,0.196,0.232,2019-07-16T23:39:36.339999Z
1135,1135,18093.985842604154,2019-07-16T23:39:36.801000Z,6,h6,66.49999999999997,376.5,0.46956218633042374,h5,0.2,0.236,2019-07-16T23:39:36.763000Z
1136,1136,18093.98584967591,2019-07-16T23:39:37.411999Z,6,h6,66.49999999999997,376.5,1.5337337794222434,h5,0.2,0.236,2019-07-16T23:39:37.373999Z
1137,1137,18093.98584964119,2019-07-16T23:39:37.583999Z,6,h6,67.375,377.375,1.5337337794222434,h5,0.025,0.062,2019-07-16T23:39:37.545499Z
1138,1138,18093.985854108785,2019-07-16T23:39:37.794999Z,6,h6,-134.75,175.25,0.7767756475967575,h5,0.2,0.006,2019-07-16T23:39:37.871999Z
1139,1139,18093.98585819443,2019-07-16T23:39:38.147999Z,6,h6,63.875,373.875,0.36081120596729677,h5,0.2,0.233,2019-07-16T23:39:38.111499Z
1140,1140,18093.985861608788,2019-07-16T23:39:38.452999Z,6,h6,68.25,378.25,0.8284780756279997,h5,0.19,0.228,2019-07-16T23:39:38.413999Z
1141,1141,18093.98586915508,2019-07-16T23:39:39.094999Z,6,h6,64.75,374.75,0.5438992598855703,h5,0.2,0.234,2019-07-16T23:39:39.057999Z
1142,1142,18093.985873622674,2019-07-16T23:39:39.483999Z,6,h6,64.75,374.75,0.9954628456205101,h5,0.197,0.231,2019-07-16T23:39:39.446999Z
1143,1143,18093.985876736097,2019-07-16T23:39:39.749999Z,6,h6,73.49999999999999,383.5,0.3862524127116584,h5,0.2,0.244,2019-07-16T23:39:39.707999Z
1144,1144,18093.985880173597,2019-07-16T23:39:40.049999Z,6,h6,66.5,376.5,1.3740202961318833,h5,0.197,0.233,2019-07-16T23:39:40.011999Z
1145,1145,18093.985882662026,2019-07-16T23:39:40.264999Z,6,h6,-123.375,186.625,1.570607723497511,h5,0.197,0.016,2019-07-16T23:39:40.335499Z
1146,1146,18093.985887222207,2019-07-16T23:39:40.655999Z,6,h6,73.49999999999999,383.5,2.284376951266779,h5,0.2,0.244,2019-07-16T23:39:40.613999Z
1147,1147,18093.98589131943,2019-07-16T23:39:41.009999Z,6,h6,64.75,374.75,0.9845635378370802,h5,0.2,0.234,2019-07-16T23:39:40.972999Z
1148,1148,18093.985902835637,2019-07-16T23:39:42.011999Z,6,h6,67.375,377.375,0.7890751643387355,h5,0.193,0.23,2019-07-16T23:39:41.973499Z
1149,1149,18093.985906689803,2019-07-16T23:39:42.340999Z,6,h6,66.5,376.5,1.6482007978240376,h5,0.197,0.233,2019-07-16T23:39:42.302999Z
1150,1150,18093.985909791652,2019-07-16T23:39:42.605999Z,6,h6,208.25,518.25,0.9334457411255423,h5,0.2,0.398,2019-07-16T23:39:42.486999Z
1151,1151,18093.985913287022,2019-07-16T23:39:42.907999Z,6,h6,65.62499999999997,375.625,1.7153063739793646,h5,0.2,0.235,2019-07-16T23:39:42.870499Z
1152,1152,18093.985920671283,2019-07-16T23:39:43.545999Z,6,h6,65.62499999999997,375.625,1.0004907557339595,h5,0.2,0.235,2019-07-16T23:39:43.508499Z
1153,1153,18093.98592511573,2019-07-16T23:39:43.929999Z,6,h6,65.62499999999997,375.625,1.249908315929705,h5,0.2,0.235,2019-07-16T23:39:43.892499Z
1154,1154,18093.985930104154,2019-07-16T23:39:44.360999Z,6,h6,65.62499999999997,375.625,1.0530029886943864,h5,0.2,0.235,2019-07-16T23:39:44.323499Z
1155,1155,18093.985930104154,2019-07-16T23:39:44.489999Z,6,h6,65.625,375.625,1.0530029886943864,h5,0.071,0.106,2019-07-16T23:39:44.452499Z
1156,1156,18093.985935532393,2019-07-16T23:39:44.898000Z,6,h6,65.625,375.625,1.0092123114299267,h5,0.132,0.167,2019-07-16T23:39:44.860500Z
1157,1157,18093.98594140045,2019-07-16T23:39:45.359999Z,6,h6,64.75,374.75,0.670358941691787,h5,0.177,0.211,2019-07-16T23:39:45.322999Z
1158,1158,18093.985953969895,2019-07-16T23:39:46.437999Z,6,h6,68.25,378.25,0.6449698822323542,h5,0.185,0.223,2019-07-16T23:39:46.398999Z
1159,1159,18093.985961203693,2019-07-16T23:39:47.047999Z,6,h6,65.62499999999997,375.625,0.8667652881396857,h5,0.2,0.235,2019-07-16T23:39:47.010499Z
1160,1160,18093.985967002303,2019-07-16T23:39:47.551999Z,6,h6,67.375,377.375,1.8038469797848675,h5,0.197,0.234,2019-07-16T23:39:47.513499Z
1161,1161,18093.98604483795,2019-07-16T23:39:54.281999Z,6,h6,68.25,378.25,0.5686093535343034,h5,0.192,0.23,2019-07-16T23:39:54.242999Z
1162,1162,18093.986052893506,2019-07-16T23:39:54.969998Z,6,h6,67.37499999999997,377.375,0.8620611727615637,h5,0.2,0.237,2019-07-16T23:39:54.931498Z
1163,1163,18093.986056157395,2019-07-16T23:39:55.251999Z,6,h6,209.125,519.125,0.664389407995341,h5,0.2,0.399,2019-07-16T23:39:55.132499Z
1164,1164,18093.98607644675,2019-07-16T23:39:57.032999Z,6,h6,80.50000000000001,390.5,0.6506487715583438,h5,0.172,0.224,2019-07-16T23:39:56.986999Z
1165,1165,18093.98641815971,2019-07-16T23:40:26.556999Z,6,h6,72.625,382.625,1.0246951244532387,h5,0.172,0.215,2019-07-16T23:40:26.515499Z
1166,1166,18093.986422291655,2019-07-16T23:40:26.903999Z,6,h6,76.12500000000001,386.125,1.1717377437929888,h5,0.182,0.229,2019-07-16T23:40:26.860499Z
